statusCode,message,crypto_name,eVol24h,eVol30d,cVol24h,cVol30d,txCnt24h,txCnt30d,txFees24h,txFees30d,txFeesMean24h,cVolAdj24h,ret24h,retMTD,retQTD,retYTD,retY1,retY3,retY5,retSI,volat30d,low52w,high52w,splyCurr,splyTotal,splyMax,ath,ts,src,category,type,algorithm
200,OK,CNES,,,,,,,,,,,0.003002,-0.064378,-0.308389,-0.385683,-0.694683,,,-0.749365,0.395307,236.6037,834.241803,,,,,,tb,,,
200,OK,CMIP,,,,,,,,,,,-0.002502,0.000771,-0.128834,0.341116,0.143322,1.43552,2.048808,0.123264,0.283871,789.311288,1335.672243,,,,,,tb,,,
200,OK,CMI,,,,,,,,,,,-0.00284,0.000833,-0.143964,0.422763,0.172195,1.358224,2.017291,0.111652,0.32198,749.728096,1390.323107,,,,,,tb,,,
200,OK,SMT,,,,,,,,,,,-0.002231,-0.036237,-0.181208,0.231474,-0.019945,2.16559,2.800394,0.312993,0.312053,686.478907,1266.05412,,,,,,tb,,,
200,OK,CCY,,,,,,,,,,,-0.0029,0.016382,-0.127235,0.551992,0.327992,1.411339,2.141171,0.202042,0.333855,795.031072,1568.879791,,,,,,tb,,,
200,OK,DTZ,,,,,,,,,,,0.001277,0.013424,-0.139454,-0.21634,-0.442709,,,-0.869649,0.418227,489.875308,1281.952604,,,,,,tb,,,
200,OK,DCF,,,,,,,,,,,-0.000275,0.007443,-0.14065,0.091517,-0.196955,-0.45082,-0.449821,-0.663006,0.338608,629.160645,1154.363787,,,,,,tb,,,
200,OK,CPU,,,,,,,,,,,-0.014434,0.087716,-0.058198,0.254477,-0.191005,-0.564363,-0.562595,-0.924419,0.399903,632.182395,1364.474987,,,,,,tb,,,
200,OK,CNE,,,,,,,,,,,-0.008477,-0.055209,-0.255985,-0.244577,-0.633401,0.447701,1.148218,-0.30579,0.360687,337.760799,1002.183782,,,,,,tb,,,
200,OK,CMIS,,,,,,,,,,,-0.002769,0.003291,-0.148103,0.467772,0.239722,,,0.104067,0.327022,715.499739,1369.069057,,,,,,tb,,,
200,OK,CSC,,,,,,,,,,,-3e-06,0.000274,0.000154,0.000184,-0.000218,-0.000776,,-0.011118,0.002672,964.756842,1143.21264,,,,,,tb,,,
200,OK,USCE,,,,,,,,,,,-4.3e-05,0.000149,0.000105,-0.000106,-0.000425,,,-0.000227,0.002022,945.270619,1191.871072,,,,,,tb,,,
